userId,attractionId,interactionType,timestamp
35bf5111-491e-4fe5-ba2b-62dfd3886437,Imigongo art centre,view,2024-02-17T08:23:27
35bf5111-491e-4fe5-ba2b-62dfd3886437,Parliament,view,2024-01-16T19:07:29
8062dfeb-628e-408f-9889-b3b145aadc01,Ellen DeGeneres Campus of the Dian Fossey Gorilla Fund,view,2024-05-25T19:51:55
8062dfeb-628e-408f-9889-b3b145aadc01,BK Arena,view,2024-06-15T00:33:31
8062dfeb-628e-408f-9889-b3b145aadc01,Ethnographic Museum,view,2024-04-12T07:26:32
8062dfeb-628e-408f-9889-b3b145aadc01,Amahoro Stadium,view,2024-04-02T23:55:38
8062dfeb-628e-408f-9889-b3b145aadc01,Ethnographic Museum,view,2024-05-16T20:51:01
8062dfeb-628e-408f-9889-b3b145aadc01,Nyandungu park,view,2024-03-09T14:53:03
8062dfeb-628e-408f-9889-b3b145aadc01,Ellen DeGeneres Campus of the Dian Fossey Gorilla Fund,view,2024-07-06T10:00:24
8062dfeb-628e-408f-9889-b3b145aadc01,Akagera NP,view,2024-03-12T06:25:04
8062dfeb-628e-408f-9889-b3b145aadc01,Nyungwe NP,view,2024-03-24T07:47:45
8062dfeb-628e-408f-9889-b3b145aadc01,Imigongo art centre,view,2024-02-09T02:23:51
5877d162-70d9-4756-80a4-25bd6ad7adcd,Twin Lakes,view,2024-03-07T17:26:22
5877d162-70d9-4756-80a4-25bd6ad7adcd,Kibeho,view,2024-01-22T17:10:52
5877d162-70d9-4756-80a4-25bd6ad7adcd,Cathedral,view,2024-01-10T19:10:53
5877d162-70d9-4756-80a4-25bd6ad7adcd,Cricket - Gahanga,view,2024-04-07T12:51:32
5877d162-70d9-4756-80a4-25bd6ad7adcd,Amahoro Stadium,view,2024-04-22T08:15:03
5877d162-70d9-4756-80a4-25bd6ad7adcd,Imigongo art centre,view,2024-03-25T18:29:13
5877d162-70d9-4756-80a4-25bd6ad7adcd,Kigali Convetion center,view,2024-01-27T13:36:50
5877d162-70d9-4756-80a4-25bd6ad7adcd,Rusumo waterfalls,view,2024-04-27T18:23:31
5877d162-70d9-4756-80a4-25bd6ad7adcd,Rusumo waterfalls,view,2024-05-01T21:04:51
5877d162-70d9-4756-80a4-25bd6ad7adcd,Kigali Convetion center,view,2024-05-29T10:48:06
fdbde500-697c-4e0d-89bc-6aca7a459fa8,Twin Lakes,view,2024-06-11T16:04:27
fdbde500-697c-4e0d-89bc-6aca7a459fa8,Kigali Memorial Site,view,2024-01-20T03:47:55
fdbde500-697c-4e0d-89bc-6aca7a459fa8,Kigali Convetion center,view,2024-07-16T05:53:25
fdbde500-697c-4e0d-89bc-6aca7a459fa8,Cathedral,view,2024-02-08T16:59:58
fdbde500-697c-4e0d-89bc-6aca7a459fa8,Karisoke Research Center - Dian Fossey Camp,view,2024-05-10T09:16:21
fdbde500-697c-4e0d-89bc-6aca7a459fa8,Rusumo waterfalls,view,2024-06-22T06:59:14
fdbde500-697c-4e0d-89bc-6aca7a459fa8,Twin Lakes,view,2024-07-09T22:25:18
fdbde500-697c-4e0d-89bc-6aca7a459fa8,Rusumo waterfalls,view,2024-02-22T05:43:14
fdbde500-697c-4e0d-89bc-6aca7a459fa8,Ethnographic Museum,view,2024-02-29T00:49:39
fdbde500-697c-4e0d-89bc-6aca7a459fa8,Imigongo art centre,view,2024-06-24T14:23:52
7c5fe523-a5b0-4f7f-a622-c7a73bfcf888,Cathedral,view,2024-02-08T17:40:39
7c5fe523-a5b0-4f7f-a622-c7a73bfcf888,Rusumo waterfalls,view,2024-07-09T08:14:15
7c5fe523-a5b0-4f7f-a622-c7a73bfcf888,Amahoro Stadium,view,2024-02-27T15:44:02
7c5fe523-a5b0-4f7f-a622-c7a73bfcf888,Volcanoes NP (Gorilla trekking),view,2024-02-08T12:04:29
7c5fe523-a5b0-4f7f-a622-c7a73bfcf888,Kigali Convetion center,view,2024-03-06T00:41:11
7c5fe523-a5b0-4f7f-a622-c7a73bfcf888,Rusumo waterfalls,view,2024-04-19T12:38:56
7c5fe523-a5b0-4f7f-a622-c7a73bfcf888,Kitabi eco center,view,2024-05-07T06:53:47
7c5fe523-a5b0-4f7f-a622-c7a73bfcf888,Nyandungu park,view,2024-06-11T18:42:20
7c5fe523-a5b0-4f7f-a622-c7a73bfcf888,Underground caves,view,2024-05-27T21:39:12
7c5fe523-a5b0-4f7f-a622-c7a73bfcf888,Imigongo art centre,view,2024-05-05T18:38:29
8d2e4d96-4601-48f2-8fd2-699bcbb92cf0,Parliament,view,2024-03-27T06:21:04
8d2e4d96-4601-48f2-8fd2-699bcbb92cf0,Imigongo art centre,view,2024-02-10T04:07:31
8d2e4d96-4601-48f2-8fd2-699bcbb92cf0,Amashyuza hot springs,view,2024-06-24T08:26:45
8d2e4d96-4601-48f2-8fd2-699bcbb92cf0,Amahoro Stadium,view,2024-06-09T04:00:29
8d2e4d96-4601-48f2-8fd2-699bcbb92cf0,BK Arena,view,2024-07-13T22:21:29
8d2e4d96-4601-48f2-8fd2-699bcbb92cf0,Royal balloon,view,2024-01-09T14:37:09
8d2e4d96-4601-48f2-8fd2-699bcbb92cf0,Lake Kivu,view,2024-06-18T12:37:44
8d2e4d96-4601-48f2-8fd2-699bcbb92cf0,Ellen DeGeneres Campus of the Dian Fossey Gorilla Fund,view,2024-07-08T14:45:02
8d2e4d96-4601-48f2-8fd2-699bcbb92cf0,Hiking Mt Bisoke,view,2024-07-05T22:53:32
8d2e4d96-4601-48f2-8fd2-699bcbb92cf0,Royal balloon,view,2024-04-19T12:16:47
9e29ac6c-2d2e-4c54-9f83-8352ae3d3b99,Rusumo waterfalls,view,2024-03-06T22:49:52
9e29ac6c-2d2e-4c54-9f83-8352ae3d3b99,Imigongo art centre,view,2024-06-26T11:41:03
9e29ac6c-2d2e-4c54-9f83-8352ae3d3b99,Amahoro Stadium,view,2024-03-22T00:43:47
9e29ac6c-2d2e-4c54-9f83-8352ae3d3b99,Amahoro Stadium,view,2024-05-25T19:24:11
9e29ac6c-2d2e-4c54-9f83-8352ae3d3b99,Kigali Memorial Site,view,2024-02-16T18:08:12
9e29ac6c-2d2e-4c54-9f83-8352ae3d3b99,Ethnographic Museum,view,2024-01-13T08:48:09
9e29ac6c-2d2e-4c54-9f83-8352ae3d3b99,BK Arena,view,2024-02-13T20:37:19
9e29ac6c-2d2e-4c54-9f83-8352ae3d3b99,Underground caves,view,2024-05-23T03:11:25
9e29ac6c-2d2e-4c54-9f83-8352ae3d3b99,Karisoke Research Center - Dian Fossey Camp,view,2024-02-02T04:42:46
9e29ac6c-2d2e-4c54-9f83-8352ae3d3b99,Volcanoes NP (Gorilla trekking),view,2024-04-23T09:52:06
174d914d-5899-468a-a58b-5140f5fa3d78,Imigongo art centre,view,2024-03-04T14:11:42
174d914d-5899-468a-a58b-5140f5fa3d78,Fazendha,view,2024-03-21T10:17:38
174d914d-5899-468a-a58b-5140f5fa3d78,Akagera NP,view,2024-05-27T19:30:21
174d914d-5899-468a-a58b-5140f5fa3d78,Volcanoes NP (Gorilla trekking),view,2024-04-18T09:13:48
174d914d-5899-468a-a58b-5140f5fa3d78,Ellen DeGeneres Campus of the Dian Fossey Gorilla Fund,view,2024-05-19T01:24:10
174d914d-5899-468a-a58b-5140f5fa3d78,King's Palace,view,2024-06-15T07:09:53
174d914d-5899-468a-a58b-5140f5fa3d78,Ibere rya bigogwe,view,2024-02-04T16:04:36
174d914d-5899-468a-a58b-5140f5fa3d78,Underground caves,view,2024-05-15T22:49:23
174d914d-5899-468a-a58b-5140f5fa3d78,Ethnographic Museum,view,2024-01-20T10:29:35
174d914d-5899-468a-a58b-5140f5fa3d78,Royal balloon,view,2024-03-23T10:49:44
17cb4d45-0eba-4271-83c7-8cd7b593b876,Nyungwe NP,view,2024-01-26T21:55:11
17cb4d45-0eba-4271-83c7-8cd7b593b876,Karisoke Research Center - Dian Fossey Camp,view,2024-05-09T22:00:45
17cb4d45-0eba-4271-83c7-8cd7b593b876,Kigali Memorial Site,view,2024-05-23T21:11:02
17cb4d45-0eba-4271-83c7-8cd7b593b876,Nyandungu park,view,2024-02-23T10:37:38
17cb4d45-0eba-4271-83c7-8cd7b593b876,Volcanoes NP (Gorilla trekking),view,2024-03-18T10:32:23
17cb4d45-0eba-4271-83c7-8cd7b593b876,Kigali Convetion center,view,2024-03-06T02:06:21
17cb4d45-0eba-4271-83c7-8cd7b593b876,Gishwati,view,2024-06-04T04:13:40
17cb4d45-0eba-4271-83c7-8cd7b593b876,Volcanoes NP (Gorilla trekking),view,2024-03-01T02:54:41
17cb4d45-0eba-4271-83c7-8cd7b593b876,Parliament,view,2024-06-21T05:52:14
17cb4d45-0eba-4271-83c7-8cd7b593b876,Nyandungu park,view,2024-05-14T19:58:37
2d80ffb1-36ad-4ad1-b7c1-b0069bf297ec,Kibeho,view,2024-06-04T16:55:14
2d80ffb1-36ad-4ad1-b7c1-b0069bf297ec,Twin Lakes,view,2024-04-03T13:15:30
2d80ffb1-36ad-4ad1-b7c1-b0069bf297ec,Ellen DeGeneres Campus of the Dian Fossey Gorilla Fund,view,2024-01-18T04:06:38
2d80ffb1-36ad-4ad1-b7c1-b0069bf297ec,Cathedral,view,2024-02-25T07:31:34
2d80ffb1-36ad-4ad1-b7c1-b0069bf297ec,Rusumo waterfalls,view,2024-02-07T23:49:56
2d80ffb1-36ad-4ad1-b7c1-b0069bf297ec,Karisoke Research Center - Dian Fossey Camp,view,2024-07-01T01:34:57
2d80ffb1-36ad-4ad1-b7c1-b0069bf297ec,Twin Lakes,view,2024-04-21T02:30:54
2d80ffb1-36ad-4ad1-b7c1-b0069bf297ec,Kibeho,view,2024-04-26T02:18:40
2d80ffb1-36ad-4ad1-b7c1-b0069bf297ec,Ibere rya bigogwe,view,2024-03-18T03:46:38
2d80ffb1-36ad-4ad1-b7c1-b0069bf297ec,Nyandungu park,view,2024-03-18T08:06:29
0b3b6f23-cc6a-4b73-aeba-24c32de2a596,Underground caves,view,2024-03-26T12:21:50
0b3b6f23-cc6a-4b73-aeba-24c32de2a596,Gishwati,view,2024-07-04T18:08:38
0b3b6f23-cc6a-4b73-aeba-24c32de2a596,BK Arena,view,2024-05-28T16:53:45
0b3b6f23-cc6a-4b73-aeba-24c32de2a596,Volcanoes NP (Gorilla trekking),view,2024-02-11T11:04:17
0b3b6f23-cc6a-4b73-aeba-24c32de2a596,Parliament,view,2024-03-11T14:15:43
0b3b6f23-cc6a-4b73-aeba-24c32de2a596,Kitabi eco center,view,2024-03-12T06:28:01
0b3b6f23-cc6a-4b73-aeba-24c32de2a596,Twin Lakes,view,2024-05-11T20:24:32
0b3b6f23-cc6a-4b73-aeba-24c32de2a596,Kigali Memorial Site,view,2024-06-09T01:12:37
0b3b6f23-cc6a-4b73-aeba-24c32de2a596,Ibere rya bigogwe,view,2024-01-20T05:09:01
0b3b6f23-cc6a-4b73-aeba-24c32de2a596,Rusumo waterfalls,view,2024-06-15T01:53:00
c701d54f-3e6a-4787-8657-6f300702e64d,Nyungwe NP,view,2024-05-13T20:55:58
c701d54f-3e6a-4787-8657-6f300702e64d,Ethnographic Museum,view,2024-04-27T05:37:40
c701d54f-3e6a-4787-8657-6f300702e64d,Cathedral,view,2024-07-01T22:37:35
c701d54f-3e6a-4787-8657-6f300702e64d,Cathedral,view,2024-04-08T09:11:28
c701d54f-3e6a-4787-8657-6f300702e64d,Cathedral,view,2024-06-14T04:30:09
c701d54f-3e6a-4787-8657-6f300702e64d,Ethnographic Museum,view,2024-01-24T07:42:40
c701d54f-3e6a-4787-8657-6f300702e64d,BK Arena,view,2024-03-24T22:28:17
c701d54f-3e6a-4787-8657-6f300702e64d,Ellen DeGeneres Campus of the Dian Fossey Gorilla Fund,view,2024-05-10T18:49:05
c701d54f-3e6a-4787-8657-6f300702e64d,Twin Lakes,view,2024-05-31T15:22:48
c701d54f-3e6a-4787-8657-6f300702e64d,Fazendha,view,2024-03-01T15:50:01
ff57ecfc-ccc9-4c45-b686-c7189cf96dec,Ethnographic Museum,view,2024-03-19T15:32:32
ff57ecfc-ccc9-4c45-b686-c7189cf96dec,Karisoke Research Center - Dian Fossey Camp,view,2024-02-21T01:11:10
ff57ecfc-ccc9-4c45-b686-c7189cf96dec,Kibeho,view,2024-02-16T04:08:26
ff57ecfc-ccc9-4c45-b686-c7189cf96dec,Karisoke Research Center - Dian Fossey Camp,view,2024-05-11T09:41:17
ff57ecfc-ccc9-4c45-b686-c7189cf96dec,Ethnographic Museum,view,2024-02-17T11:21:16
ff57ecfc-ccc9-4c45-b686-c7189cf96dec,Imigongo art centre,view,2024-02-28T21:23:56
ff57ecfc-ccc9-4c45-b686-c7189cf96dec,Nyandungu park,view,2024-05-23T10:48:16
ff57ecfc-ccc9-4c45-b686-c7189cf96dec,Cathedral,view,2024-01-19T07:04:55
ff57ecfc-ccc9-4c45-b686-c7189cf96dec,Hiking Mt Bisoke,view,2024-06-05T09:30:02
ff57ecfc-ccc9-4c45-b686-c7189cf96dec,Ibere rya bigogwe,view,2024-03-14T13:33:39
f657c3b0-df8c-4366-bd40-9347a1a94e92,Hiking Mt Bisoke,view,2024-01-19T11:20:41
f657c3b0-df8c-4366-bd40-9347a1a94e92,Ethnographic Museum,view,2024-05-17T00:41:19
f657c3b0-df8c-4366-bd40-9347a1a94e92,Twin Lakes,view,2024-04-22T10:37:44
f657c3b0-df8c-4366-bd40-9347a1a94e92,Karisoke Research Center - Dian Fossey Camp,view,2024-02-22T10:18:25
f657c3b0-df8c-4366-bd40-9347a1a94e92,Underground caves,view,2024-03-27T04:28:21
f657c3b0-df8c-4366-bd40-9347a1a94e92,Kitabi eco center,view,2024-02-18T03:39:19
f657c3b0-df8c-4366-bd40-9347a1a94e92,Hiking Mt Bisoke,view,2024-03-11T09:25:36
f657c3b0-df8c-4366-bd40-9347a1a94e92,Nyungwe NP,view,2024-01-24T06:42:19
f657c3b0-df8c-4366-bd40-9347a1a94e92,Cricket - Gahanga,view,2024-04-14T04:14:10
f657c3b0-df8c-4366-bd40-9347a1a94e92,BK Arena,view,2024-06-16T12:21:41
d7dfb628-49be-48ff-b72d-cd0498206732,Twin Lakes,view,2024-07-01T18:54:39
d7dfb628-49be-48ff-b72d-cd0498206732,Ethnographic Museum,view,2024-05-11T04:00:30
d7dfb628-49be-48ff-b72d-cd0498206732,Underground caves,view,2024-05-10T02:17:54
d7dfb628-49be-48ff-b72d-cd0498206732,Ethnographic Museum,view,2024-02-15T13:56:00
d7dfb628-49be-48ff-b72d-cd0498206732,Cathedral,view,2024-04-19T12:47:25
d7dfb628-49be-48ff-b72d-cd0498206732,Kigali Convetion center,view,2024-04-07T09:10:12
d7dfb628-49be-48ff-b72d-cd0498206732,Kibeho,view,2024-04-20T05:04:25
d7dfb628-49be-48ff-b72d-cd0498206732,Gishwati,view,2024-05-27T09:24:16
d7dfb628-49be-48ff-b72d-cd0498206732,Hiking Mt Bisoke,view,2024-01-25T11:07:11
d7dfb628-49be-48ff-b72d-cd0498206732,Underground caves,view,2024-03-15T05:42:11
05cc54f3-70b1-4b2c-bacb-7764e495b70d,Nyungwe NP,view,2024-02-13T03:00:46
05cc54f3-70b1-4b2c-bacb-7764e495b70d,Royal balloon,view,2024-06-10T09:56:01
05cc54f3-70b1-4b2c-bacb-7764e495b70d,Kigali Memorial Site,view,2024-06-06T19:00:34
05cc54f3-70b1-4b2c-bacb-7764e495b70d,Hiking Mt Bisoke,view,2024-04-30T07:51:36
05cc54f3-70b1-4b2c-bacb-7764e495b70d,Hiking Mt Bisoke,view,2024-02-11T23:33:59
05cc54f3-70b1-4b2c-bacb-7764e495b70d,BK Arena,view,2024-05-23T07:47:16
05cc54f3-70b1-4b2c-bacb-7764e495b70d,Twin Lakes,view,2024-03-16T19:32:39
05cc54f3-70b1-4b2c-bacb-7764e495b70d,Rusumo waterfalls,view,2024-03-25T14:54:33
05cc54f3-70b1-4b2c-bacb-7764e495b70d,Gishwati,view,2024-02-11T07:25:46
05cc54f3-70b1-4b2c-bacb-7764e495b70d,Kibeho,view,2024-03-10T11:30:49
608b833c-4a0c-4f9c-b45b-ae7abc912fcb,King's Palace,view,2024-03-28T20:42:48
608b833c-4a0c-4f9c-b45b-ae7abc912fcb,Karisoke Research Center - Dian Fossey Camp,view,2024-06-16T03:58:30
608b833c-4a0c-4f9c-b45b-ae7abc912fcb,Lake Kivu,view,2024-01-11T22:30:00
608b833c-4a0c-4f9c-b45b-ae7abc912fcb,Lake Kivu,view,2024-07-01T23:05:40
608b833c-4a0c-4f9c-b45b-ae7abc912fcb,Lake Kivu,view,2024-03-19T00:22:08
608b833c-4a0c-4f9c-b45b-ae7abc912fcb,Ethnographic Museum,view,2024-04-23T22:53:36
608b833c-4a0c-4f9c-b45b-ae7abc912fcb,BK Arena,view,2024-06-15T15:45:27
608b833c-4a0c-4f9c-b45b-ae7abc912fcb,Ibere rya bigogwe,view,2024-06-25T15:34:21
608b833c-4a0c-4f9c-b45b-ae7abc912fcb,Amashyuza hot springs,view,2024-02-07T11:37:14
608b833c-4a0c-4f9c-b45b-ae7abc912fcb,Rusumo waterfalls,view,2024-02-25T05:07:30
d8f2a8a8-82f5-45ac-ba29-21986813cbc9,Rusumo waterfalls,view,2024-03-07T03:53:01
d8f2a8a8-82f5-45ac-ba29-21986813cbc9,Cathedral,view,2024-04-20T11:01:39
d8f2a8a8-82f5-45ac-ba29-21986813cbc9,Kigali Convetion center,view,2024-01-09T03:17:50
d8f2a8a8-82f5-45ac-ba29-21986813cbc9,Ethnographic Museum,view,2024-07-03T15:51:36
d8f2a8a8-82f5-45ac-ba29-21986813cbc9,Fazendha,view,2024-02-11T15:11:07
d8f2a8a8-82f5-45ac-ba29-21986813cbc9,Hiking Mt Bisoke,view,2024-03-01T10:15:42
d8f2a8a8-82f5-45ac-ba29-21986813cbc9,Ibere rya bigogwe,view,2024-05-12T00:12:04
d8f2a8a8-82f5-45ac-ba29-21986813cbc9,Ethnographic Museum,view,2024-06-17T11:54:52
d8f2a8a8-82f5-45ac-ba29-21986813cbc9,King's Palace,view,2024-05-15T10:38:15
d8f2a8a8-82f5-45ac-ba29-21986813cbc9,Kibeho,view,2024-03-11T09:37:38
376ca6a7-3345-49bb-b735-802ac8e52907,Karisoke Research Center - Dian Fossey Camp,view,2024-05-25T19:44:40
376ca6a7-3345-49bb-b735-802ac8e52907,Fazendha,view,2024-05-24T06:26:21
376ca6a7-3345-49bb-b735-802ac8e52907,Royal balloon,view,2024-06-04T15:49:53
376ca6a7-3345-49bb-b735-802ac8e52907,Akagera NP,view,2024-03-13T00:19:55
376ca6a7-3345-49bb-b735-802ac8e52907,Amahoro Stadium,view,2024-03-14T06:44:41
376ca6a7-3345-49bb-b735-802ac8e52907,Ethnographic Museum,view,2024-02-10T09:31:28
376ca6a7-3345-49bb-b735-802ac8e52907,Hiking Mt Bisoke,view,2024-02-18T09:39:38
376ca6a7-3345-49bb-b735-802ac8e52907,Amahoro Stadium,view,2024-03-28T23:12:36
376ca6a7-3345-49bb-b735-802ac8e52907,Rusumo waterfalls,view,2024-03-23T06:42:57
376ca6a7-3345-49bb-b735-802ac8e52907,BK Arena,view,2024-02-15T09:16:49
c60b0ea7-64a9-4773-abad-ffb87df96adc,Cricket - Gahanga,view,2024-07-15T09:28:08
c60b0ea7-64a9-4773-abad-ffb87df96adc,Kigali Memorial Site,view,2024-01-25T15:37:48
c60b0ea7-64a9-4773-abad-ffb87df96adc,Parliament,view,2024-05-28T21:55:49
c60b0ea7-64a9-4773-abad-ffb87df96adc,Amahoro Stadium,view,2024-03-25T21:52:32
c60b0ea7-64a9-4773-abad-ffb87df96adc,Amashyuza hot springs,view,2024-06-15T01:54:07
c60b0ea7-64a9-4773-abad-ffb87df96adc,Kibeho,view,2024-05-08T14:27:30
c60b0ea7-64a9-4773-abad-ffb87df96adc,Imigongo art centre,view,2024-01-07T22:46:18
c60b0ea7-64a9-4773-abad-ffb87df96adc,Akagera NP,view,2024-04-26T17:24:53
c60b0ea7-64a9-4773-abad-ffb87df96adc,Fazendha,view,2024-03-18T23:33:37
c60b0ea7-64a9-4773-abad-ffb87df96adc,Lake Kivu,view,2024-02-02T09:33:44
bd556cdf-a1d8-4417-9875-2a2621959e08,Twin Lakes,view,2024-06-26T23:55:41
bd556cdf-a1d8-4417-9875-2a2621959e08,King's Palace,view,2024-01-04T15:54:25
bd556cdf-a1d8-4417-9875-2a2621959e08,Gishwati,view,2024-03-21T19:04:49
bd556cdf-a1d8-4417-9875-2a2621959e08,BK Arena,view,2024-05-11T02:22:50
bd556cdf-a1d8-4417-9875-2a2621959e08,Kitabi eco center,view,2024-06-27T17:47:25
bd556cdf-a1d8-4417-9875-2a2621959e08,Kitabi eco center,view,2024-03-08T06:21:27
bd556cdf-a1d8-4417-9875-2a2621959e08,Underground caves,view,2024-01-11T16:29:11
bd556cdf-a1d8-4417-9875-2a2621959e08,Amashyuza hot springs,view,2024-05-18T22:32:43
bd556cdf-a1d8-4417-9875-2a2621959e08,Underground caves,view,2024-02-12T02:15:50
bd556cdf-a1d8-4417-9875-2a2621959e08,Amahoro Stadium,view,2024-04-14T05:30:55
b0e25da5-0c08-40cf-aee0-9310b4777a6f,Cricket - Gahanga,view,2024-04-09T13:06:30
b0e25da5-0c08-40cf-aee0-9310b4777a6f,King's Palace,view,2024-06-05T20:08:48
b0e25da5-0c08-40cf-aee0-9310b4777a6f,Kitabi eco center,view,2024-01-18T21:35:16
b0e25da5-0c08-40cf-aee0-9310b4777a6f,Kigali Memorial Site,view,2024-01-28T05:47:36
b0e25da5-0c08-40cf-aee0-9310b4777a6f,Akagera NP,view,2024-04-16T12:02:18
b0e25da5-0c08-40cf-aee0-9310b4777a6f,Imigongo art centre,view,2024-02-09T17:45:37
b0e25da5-0c08-40cf-aee0-9310b4777a6f,Akagera NP,view,2024-05-27T06:19:37
b0e25da5-0c08-40cf-aee0-9310b4777a6f,Nyandungu park,view,2024-06-20T06:34:21
b0e25da5-0c08-40cf-aee0-9310b4777a6f,Akagera NP,view,2024-01-06T09:37:52
b0e25da5-0c08-40cf-aee0-9310b4777a6f,Twin Lakes,view,2024-02-04T09:00:26
591a9ab1-7498-47e6-be8d-a3ab7d78ce59,Amahoro Stadium,view,2024-01-23T05:30:21
591a9ab1-7498-47e6-be8d-a3ab7d78ce59,Kigali Convetion center,view,2024-06-04T17:24:29
591a9ab1-7498-47e6-be8d-a3ab7d78ce59,Rusumo waterfalls,view,2024-05-02T09:21:22
591a9ab1-7498-47e6-be8d-a3ab7d78ce59,Kitabi eco center,view,2024-06-06T15:35:55
591a9ab1-7498-47e6-be8d-a3ab7d78ce59,Ibere rya bigogwe,view,2024-03-01T02:10:12
591a9ab1-7498-47e6-be8d-a3ab7d78ce59,Lake Kivu,view,2024-05-13T10:21:49
591a9ab1-7498-47e6-be8d-a3ab7d78ce59,Parliament,view,2024-03-20T05:42:16
591a9ab1-7498-47e6-be8d-a3ab7d78ce59,Nyungwe NP,view,2024-05-02T15:14:06
591a9ab1-7498-47e6-be8d-a3ab7d78ce59,Amahoro Stadium,view,2024-04-16T09:57:33
591a9ab1-7498-47e6-be8d-a3ab7d78ce59,Imigongo art centre,view,2024-05-18T09:25:54
99675417-70cd-4fe1-90bf-57c033de03e0,Nyandungu park,view,2024-05-18T06:31:18
99675417-70cd-4fe1-90bf-57c033de03e0,Lake Kivu,view,2024-02-29T10:25:02
99675417-70cd-4fe1-90bf-57c033de03e0,Cricket - Gahanga,view,2024-02-14T11:10:05
99675417-70cd-4fe1-90bf-57c033de03e0,Rusumo waterfalls,view,2024-01-29T10:12:03
99675417-70cd-4fe1-90bf-57c033de03e0,Lake Kivu,view,2024-03-23T06:26:07
99675417-70cd-4fe1-90bf-57c033de03e0,Ethnographic Museum,view,2024-01-26T18:58:22
99675417-70cd-4fe1-90bf-57c033de03e0,Ibere rya bigogwe,view,2024-06-17T07:18:57
99675417-70cd-4fe1-90bf-57c033de03e0,Nyungwe NP,view,2024-01-08T19:34:47
99675417-70cd-4fe1-90bf-57c033de03e0,Kibeho,view,2024-05-04T10:20:45
99675417-70cd-4fe1-90bf-57c033de03e0,Karisoke Research Center - Dian Fossey Camp,view,2024-02-20T18:50:48
c1c000ae-c2ce-468c-a90d-47bf01271029,Akagera NP,view,2024-01-01T02:35:04
c1c000ae-c2ce-468c-a90d-47bf01271029,Lake Kivu,view,2024-01-22T01:59:51
c1c000ae-c2ce-468c-a90d-47bf01271029,Kibeho,view,2024-05-17T03:50:45
c1c000ae-c2ce-468c-a90d-47bf01271029,Royal balloon,view,2024-04-06T12:58:01
c1c000ae-c2ce-468c-a90d-47bf01271029,Cathedral,view,2024-06-16T09:12:18
c1c000ae-c2ce-468c-a90d-47bf01271029,Ibere rya bigogwe,view,2024-03-23T15:02:06
c1c000ae-c2ce-468c-a90d-47bf01271029,Twin Lakes,view,2024-04-07T18:45:41
c1c000ae-c2ce-468c-a90d-47bf01271029,Royal balloon,view,2024-05-16T21:36:25
c1c000ae-c2ce-468c-a90d-47bf01271029,Nyungwe NP,view,2024-05-08T03:20:18
c1c000ae-c2ce-468c-a90d-47bf01271029,Lake Kivu,view,2024-01-10T04:04:07
0d6135cf-fa03-4e25-bb60-3fb0dc06bf6a,Kigali Convetion center,view,2024-06-11T15:18:29
0d6135cf-fa03-4e25-bb60-3fb0dc06bf6a,Cathedral,view,2024-04-19T16:47:16
0d6135cf-fa03-4e25-bb60-3fb0dc06bf6a,Imigongo art centre,view,2024-04-03T00:36:55
0d6135cf-fa03-4e25-bb60-3fb0dc06bf6a,Amashyuza hot springs,view,2024-03-02T01:04:43
0d6135cf-fa03-4e25-bb60-3fb0dc06bf6a,Lake Kivu,view,2024-05-22T18:55:51
0d6135cf-fa03-4e25-bb60-3fb0dc06bf6a,Volcanoes NP (Gorilla trekking),view,2024-04-17T22:00:21
0d6135cf-fa03-4e25-bb60-3fb0dc06bf6a,Akagera NP,view,2024-02-10T06:46:11
0d6135cf-fa03-4e25-bb60-3fb0dc06bf6a,Amahoro Stadium,view,2024-05-21T14:37:10
0d6135cf-fa03-4e25-bb60-3fb0dc06bf6a,Royal balloon,view,2024-05-18T13:04:38
0d6135cf-fa03-4e25-bb60-3fb0dc06bf6a,King's Palace,view,2024-03-16T20:28:53
5b85ba1a-110f-4987-a209-b2c329c54e65,Volcanoes NP (Gorilla trekking),view,2024-01-01T22:06:00
5b85ba1a-110f-4987-a209-b2c329c54e65,Akagera NP,view,2024-06-08T12:31:13
5b85ba1a-110f-4987-a209-b2c329c54e65,Akagera NP,view,2024-06-07T08:38:12
5b85ba1a-110f-4987-a209-b2c329c54e65,Ibere rya bigogwe,view,2024-06-16T04:43:49
5b85ba1a-110f-4987-a209-b2c329c54e65,Amashyuza hot springs,view,2024-01-28T12:20:02
5b85ba1a-110f-4987-a209-b2c329c54e65,King's Palace,view,2024-05-06T17:19:16
5b85ba1a-110f-4987-a209-b2c329c54e65,Amahoro Stadium,view,2024-03-29T06:31:41
5b85ba1a-110f-4987-a209-b2c329c54e65,Volcanoes NP (Gorilla trekking),view,2024-02-01T14:28:44
5b85ba1a-110f-4987-a209-b2c329c54e65,Lake Kivu,view,2024-04-20T12:21:43
5b85ba1a-110f-4987-a209-b2c329c54e65,Fazendha,view,2024-01-27T15:49:36
376e847e-17db-4392-a9df-b89555aeab12,Kitabi eco center,view,2024-02-18T03:04:49
376e847e-17db-4392-a9df-b89555aeab12,Hiking Mt Bisoke,view,2024-05-05T23:04:05
376e847e-17db-4392-a9df-b89555aeab12,Amahoro Stadium,view,2024-02-14T07:50:27
376e847e-17db-4392-a9df-b89555aeab12,Volcanoes NP (Gorilla trekking),view,2024-03-08T13:20:58
